day,device,browser,channel,location,visitors,signups
2025-07-06,tablet,safari,paid,western,8,0
2025-07-06,tablet,safari,paid,central,28,2
2025-07-07,mobile,chrome,organic,northern,894,47
2025-07-07,mobile,chrome,organic,southern,589,13
2025-07-07,mobile,chrome,organic,eastern,238,7
2025-07-07,mobile,chrome,organic,western,466,9
2025-07-07,mobile,chrome,organic,central,1065,25
2025-07-07,mobile,chrome,paid,northern,369,26
2025-07-07,mobile,chrome,paid,southern,287,16
2025-07-07,mobile,chrome,paid,eastern,105,2
2025-07-07,mobile,chrome,paid,western,193,11
2025-07-07,mobile,chrome,paid,central,453,11
2025-07-07,mobile,firefox,organic,northern,506,24
2025-07-07,mobile,firefox,organic,southern,362,15
2025-07-07,mobile,firefox,organic,eastern,149,2
2025-07-07,mobile,firefox,organic,western,305,14
2025-07-07,mobile,firefox,organic,central,659,11
2025-07-07,mobile,firefox,paid,northern,226,21
2025-07-07,mobile,firefox,paid,southern,167,2
2025-07-07,mobile,firefox,paid,eastern,49,1
2025-07-07,mobile,firefox,paid,western,132,3
2025-07-07,mobile,firefox,paid,central,273,2
2025-07-07,mobile,safari,organic,northern,361,21
2025-07-07,mobile,safari,organic,southern,273,15
2025-07-07,mobile,safari,organic,eastern,102,4
2025-07-07,mobile,safari,organic,western,208,6
2025-07-07,mobile,safari,organic,central,434,10
2025-07-07,mobile,safari,paid,northern,171,13
2025-07-07,mobile,safari,paid,southern,124,7
2025-07-07,mobile,safari,paid,eastern,43,2
2025-07-07,mobile,safari,paid,western,76,4
2025-07-07,mobile,safari,paid,central,198,4
2025-07-07,desktop,chrome,organic,northern,466,30
2025-07-07,desktop,chrome,organic,southern,315,19
2025-07-07,desktop,chrome,organic,eastern,122,5
2025-07-07,desktop,chrome,organic,western,221,6
2025-07-07,desktop,chrome,organic,central,491,11
2025-07-07,desktop,chrome,paid,northern,172,11
2025-07-07,desktop,chrome,paid,southern,134,7
2025-07-07,desktop,chrome,paid,eastern,51,1
2025-07-07,desktop,chrome,paid,western,95,7
2025-07-07,desktop,chrome,paid,central,200,8
2025-07-07,desktop,firefox,organic,northern,254,13
2025-07-07,desktop,firefox,organic,southern,187,6
2025-07-07,desktop,firefox,organic,eastern,67,4
2025-07-07,desktop,firefox,organic,western,146,3
2025-07-07,desktop,firefox,organic,central,287,9
2025-07-07,desktop,firefox,paid,northern,97,11
2025-07-07,desktop,firefox,paid,southern,69,5
2025-07-07,desktop,firefox,paid,eastern,28,4
2025-07-07,desktop,firefox,paid,western,75,4
2025-07-07,desktop,firefox,paid,central,134,3
2025-07-07,desktop,safari,organic,northern,200,9
2025-07-07,desktop,safari,organic,southern,128,6
2025-07-07,desktop,safari,organic,eastern,47,0
2025-07-07,desktop,safari,organic,western,105,6
2025-07-07,desktop,safari,organic,central,220,5
2025-07-07,desktop,safari,paid,northern,67,7
2025-07-07,desktop,safari,paid,southern,54,3
2025-07-07,desktop,safari,paid,eastern,21,1
2025-07-07,desktop,safari,paid,western,45,6
2025-07-07,desktop,safari,paid,central,101,3
2025-07-07,tablet,chrome,organic,northern,163,7
2025-07-07,tablet,chrome,organic,southern,99,5
2025-07-07,tablet,chrome,organic,eastern,40,0
2025-07-07,tablet,chrome,organic,western,77,2
2025-07-07,tablet,chrome,organic,central,178,2
2025-07-07,tablet,chrome,paid,northern,64,4
2025-07-07,tablet,chrome,paid,southern,48,2
2025-07-07,tablet,chrome,paid,eastern,16,0
2025-07-07,tablet,chrome,paid,western,33,2
2025-07-07,tablet,chrome,paid,central,75,1
2025-07-07,tablet,firefox,organic,northern,80,4
2025-07-07,tablet,firefox,organic,southern,59,3
2025-07-07,tablet,firefox,organic,eastern,24,1
2025-07-07,tablet,firefox,organic,western,42,2
2025-07-07,tablet,firefox,organic,central,80,1
2025-07-07,tablet,firefox,paid,northern,22,3
2025-07-07,tablet,firefox,paid,southern,33,1
2025-07-07,tablet,firefox,paid,eastern,11,0
2025-07-07,tablet,firefox,paid,western,21,0
2025-07-07,tablet,firefox,paid,central,44,3
2025-07-07,tablet,safari,organic,northern,70,4
2025-07-07,tablet,safari,organic,southern,38,2
2025-07-07,tablet,safari,organic,eastern,6,0
2025-07-07,tablet,safari,organic,western,35,2
2025-07-07,tablet,safari,organic,central,81,3
2025-07-07,tablet,safari,paid,northern,28,2
2025-07-07,tablet,safari,paid,southern,18,0
2025-07-07,tablet,safari,paid,eastern,8,0
2025-07-07,tablet,safari,paid,western,17,0
2025-07-07,tablet,safari,paid,central,25,0
2025-07-08,mobile,chrome,organic,northern,761,35
2025-07-08,mobile,chrome,organic,southern,507,31
2025-07-08,mobile,chrome,organic,eastern,221,4
2025-07-08,mobile,chrome,organic,western,460,11
2025-07-08,mobile,chrome,organic,central,873,18
2025-07-08,mobile,chrome,paid,northern,312,20
2025-07-08,mobile,chrome,paid,southern,222,8
2025-07-08,mobile,chrome,paid,eastern,75,3
2025-07-08,mobile,chrome,paid,western,183,3
2025-07-08,mobile,chrome,paid,central,320,12
2025-07-08,mobile,firefox,organic,northern,451,11
2025-07-08,mobile,firefox,organic,southern,317,15
2025-07-08,mobile,firefox,organic,eastern,116,2
2025-07-08,mobile,firefox,organic,western,266,7
2025-07-08,mobile,firefox,organic,central,551,16
2025-07-08,mobile,firefox,paid,northern,229,19
2025-07-08,mobile,firefox,paid,southern,138,7
2025-07-08,mobile,firefox,paid,eastern,45,0
2025-07-08,mobile,firefox,paid,western,121,4
2025-07-08,mobile,firefox,paid,central,211,5
2025-07-08,mobile,safari,organic,northern,276,12
2025-07-08,mobile,safari,organic,southern,208,9
2025-07-08,mobile,safari,organic,eastern,101,0
2025-07-08,mobile,safari,organic,western,176,7
2025-07-08,mobile,safari,organic,central,375,10
2025-07-08,mobile,safari,paid,northern,126,4
2025-07-08,mobile,safari,paid,southern,92,5
2025-07-08,mobile,safari,paid,eastern,39,1
2025-07-08,mobile,safari,paid,western,65,3
2025-07-08,mobile,safari,paid,central,139,1
2025-07-08,desktop,chrome,organic,northern,376,19
2025-07-08,desktop,chrome,organic,southern,232,8
2025-07-08,desktop,chrome,organic,eastern,119,3
2025-07-08,desktop,chrome,organic,western,219,10
2025-07-08,desktop,chrome,organic,central,436,12
2025-07-08,desktop,chrome,paid,northern,187,8
2025-07-08,desktop,chrome,paid,southern,105,7
2025-07-08,desktop,chrome,paid,eastern,58,5
2025-07-08,desktop,chrome,paid,western,84,2
2025-07-08,desktop,chrome,paid,central,190,8
2025-07-08,desktop,firefox,organic,northern,235,12
2025-07-08,desktop,firefox,organic,southern,165,8
2025-07-08,desktop,firefox,organic,eastern,76,1
2025-07-08,desktop,firefox,organic,western,150,4
2025-07-08,desktop,firefox,organic,central,285,9
2025-07-08,desktop,firefox,paid,northern,100,5
2025-07-08,desktop,firefox,paid,southern,76,1
2025-07-08,desktop,firefox,paid,eastern,31,1
2025-07-08,desktop,firefox,paid,western,70,1
2025-07-08,desktop,firefox,paid,central,101,4
2025-07-08,desktop,safari,organic,northern,133,8
2025-07-08,desktop,safari,organic,southern,87,7
2025-07-08,desktop,safari,organic,eastern,42,2
2025-07-08,desktop,safari,organic,western,97,2
2025-07-08,desktop,safari,organic,central,178,4
2025-07-08,desktop,safari,paid,northern,75,7
2025-07-08,desktop,safari,paid,southern,50,3
2025-07-08,desktop,safari,paid,eastern,16,2
2025-07-08,desktop,safari,paid,western,40,3
2025-07-08,desktop,safari,paid,central,70,0
2025-07-08,tablet,chrome,organic,northern,132,7
2025-07-08,tablet,chrome,organic,southern,90,1
2025-07-08,tablet,chrome,organic,eastern,27,0
2025-07-08,tablet,chrome,organic,western,72,2
2025-07-08,tablet,chrome,organic,central,138,4
2025-07-08,tablet,chrome,paid,northern,50,2
2025-07-08,tablet,chrome,paid,southern,35,1
2025-07-08,tablet,chrome,paid,eastern,15,0
2025-07-08,tablet,chrome,paid,western,27,0
2025-07-08,tablet,chrome,paid,central,62,1
2025-07-08,tablet,firefox,organic,northern,79,1
2025-07-08,tablet,firefox,organic,southern,58,2
2025-07-08,tablet,firefox,organic,eastern,23,1
2025-07-08,tablet,firefox,organic,western,39,0
2025-07-08,tablet,firefox,organic,central,104,0
2025-07-08,tablet,firefox,paid,northern,29,2
2025-07-08,tablet,firefox,paid,southern,24,1
2025-07-08,tablet,firefox,paid,eastern,9,1
2025-07-08,tablet,firefox,paid,western,20,0
2025-07-08,tablet,firefox,paid,central,32,0
2025-07-08,tablet,safari,organic,northern,40,1
2025-07-08,tablet,safari,organic,southern,36,1
2025-07-08,tablet,safari,organic,eastern,19,0
2025-07-08,tablet,safari,organic,western,27,1
2025-07-08,tablet,safari,organic,central,52,0
2025-07-08,tablet,safari,paid,northern,20,1
2025-07-08,tablet,safari,paid,southern,25,1
2025-07-08,tablet,safari,paid,eastern,9,0
2025-07-08,tablet,safari,paid,western,8,0
2025-07-08,tablet,safari,paid,central,29,0
2025-07-09,mobile,chrome,organic,northern,769,24
2025-07-09,mobile,chrome,organic,southern,510,18
2025-07-09,mobile,chrome,organic,eastern,200,5
2025-07-09,mobile,chrome,organic,western,430,12
2025-07-09,mobile,chrome,organic,central,937,16
2025-07-09,mobile,chrome,paid,northern,385,23
2025-07-09,mobile,chrome,paid,southern,266,13
2025-07-09,mobile,chrome,paid,eastern,95,1
2025-07-09,mobile,chrome,paid,western,218,7
2025-07-09,mobile,chrome,paid,central,495,17
2025-07-09,mobile,firefox,organic,northern,489,20
2025-07-09,mobile,firefox,organic,southern,315,9
2025-07-09,mobile,firefox,organic,eastern,122,5
2025-07-09,mobile,firefox,organic,western,241,3
2025-07-09,mobile,firefox,organic,central,580,16
2025-07-09,mobile,firefox,paid,northern,231,8
2025-07-09,mobile,firefox,paid,southern,148,1
2025-07-09,mobile,firefox,paid,eastern,67,1
2025-07-09,mobile,firefox,paid,western,152,4
2025-07-09,mobile,firefox,paid,central,281,7
2025-07-09,mobile,safari,organic,northern,313,17
2025-07-09,mobile,safari,organic,southern,199,11
2025-07-09,mobile,safari,organic,eastern,78,1
2025-07-09,mobile,safari,organic,western,187,6
2025-07-09,mobile,safari,organic,central,359,5
2025-07-09,mobile,safari,paid,northern,174,5
2025-07-09,mobile,safari,paid,southern,95,6
2025-07-09,mobile,safari,paid,eastern,45,0
2025-07-09,mobile,safari,paid,western,59,3
2025-07-09,mobile,safari,paid,central,179,5
2025-07-09,desktop,chrome,organic,northern,393,15
2025-07-09,desktop,chrome,organic,southern,254,11
2025-07-09,desktop,chrome,organic,eastern,115,2
2025-07-09,desktop,chrome,organic,western,216,7
2025-07-09,desktop,chrome,organic,central,473,14
2025-07-09,desktop,chrome,paid,northern,173,10
2025-07-09,desktop,chrome,paid,southern,133,5
2025-07-09,desktop,chrome,paid,eastern,54,3
2025-07-09,desktop,chrome,paid,western,111,3
2025-07-09,desktop,chrome,paid,central,220,8
2025-07-09,desktop,firefox,organic,northern,227,9
2025-07-09,desktop,firefox,organic,southern,141,5
2025-07-09,desktop,firefox,organic,eastern,78,3
2025-07-09,desktop,firefox,organic,western,132,5
2025-07-09,desktop,firefox,organic,central,256,2
2025-07-09,desktop,firefox,paid,northern,95,4
2025-07-09,desktop,firefox,paid,southern,81,6
2025-07-09,desktop,firefox,paid,eastern,36,0
2025-07-09,desktop,firefox,paid,western,73,3
2025-07-09,desktop,firefox,paid,central,135,5
2025-07-09,desktop,safari,organic,northern,148,8
2025-07-09,desktop,safari,organic,southern,81,5
2025-07-09,desktop,safari,organic,eastern,42,2
2025-07-09,desktop,safari,organic,western,87,4
2025-07-09,desktop,safari,organic,central,164,6
2025-07-09,desktop,safari,paid,northern,75,6
2025-07-09,desktop,safari,paid,southern,48,2
2025-07-09,desktop,safari,paid,eastern,18,0
2025-07-09,desktop,safari,paid,western,48,3
2025-07-09,desktop,safari,paid,central,82,5
2025-07-09,tablet,chrome,organic,northern,112,2
2025-07-09,tablet,chrome,organic,southern,64,1
2025-07-09,tablet,chrome,organic,eastern,26,2
2025-07-09,tablet,chrome,organic,western,68,2
2025-07-09,tablet,chrome,organic,central,143,1
2025-07-09,tablet,chrome,paid,northern,81,4
2025-07-09,tablet,chrome,paid,southern,34,4
2025-07-09,tablet,chrome,paid,eastern,17,1
2025-07-09,tablet,chrome,paid,western,40,2
2025-07-09,tablet,chrome,paid,central,78,1
2025-07-09,tablet,firefox,organic,northern,71,4
2025-07-09,tablet,firefox,organic,southern,47,1
2025-07-09,tablet,firefox,organic,eastern,14,1
2025-07-09,tablet,firefox,organic,western,54,1
2025-07-09,tablet,firefox,organic,central,85,0
2025-07-09,tablet,firefox,paid,northern,45,1
2025-07-09,tablet,firefox,paid,southern,18,0
2025-07-09,tablet,firefox,paid,eastern,10,0
2025-07-09,tablet,firefox,paid,western,27,2
2025-07-09,tablet,firefox,paid,central,52,1
2025-07-09,tablet,safari,organic,northern,42,3
2025-07-09,tablet,safari,organic,southern,24,0
2025-07-09,tablet,safari,organic,eastern,15,1
2025-07-09,tablet,safari,organic,western,27,1
2025-07-09,tablet,safari,organic,central,71,2
2025-07-09,tablet,safari,paid,northern,24,1
2025-07-09,tablet,safari,paid,southern,14,1
2025-07-09,tablet,safari,paid,eastern,7,0
2025-07-09,tablet,safari,paid,western,13,0
2025-07-09,tablet,safari,paid,central,27,1
2025-07-10,mobile,chrome,organic,northern,869,47
2025-07-10,mobile,chrome,organic,southern,634,20
2025-07-10,mobile,chrome,organic,eastern,272,11
2025-07-10,mobile,chrome,organic,western,481,17
2025-07-10,mobile,chrome,organic,central,1119,30
2025-07-10,mobile,chrome,paid,northern,293,19
2025-07-10,mobile,chrome,paid,southern,256,14
2025-07-10,mobile,chrome,paid,eastern,110,1
2025-07-10,mobile,chrome,paid,western,206,10
2025-07-10,mobile,chrome,paid,central,444,10
2025-07-10,mobile,firefox,organic,northern,506,20
2025-07-10,mobile,firefox,organic,southern,375,16
2025-07-10,mobile,firefox,organic,eastern,149,5
2025-07-10,mobile,firefox,organic,western,270,10
2025-07-10,mobile,firefox,organic,central,679,16
2025-07-10,mobile,firefox,paid,northern,192,7
2025-07-10,mobile,firefox,paid,southern,157,7
2025-07-10,mobile,firefox,paid,eastern,74,0
2025-07-10,mobile,firefox,paid,western,111,6
2025-07-10,mobile,firefox,paid,central,265,12
2025-07-10,mobile,safari,organic,northern,324,14
2025-07-10,mobile,safari,organic,southern,267,8
2025-07-10,mobile,safari,organic,eastern,101,3
2025-07-10,mobile,safari,organic,western,189,10
2025-07-10,mobile,safari,organic,central,428,11
2025-07-10,mobile,safari,paid,northern,140,5
2025-07-10,mobile,safari,paid,southern,87,10
2025-07-10,mobile,safari,paid,eastern,47,3
2025-07-10,mobile,safari,paid,western,90,2
2025-07-10,mobile,safari,paid,central,139,8
2025-07-10,desktop,chrome,organic,northern,392,21
2025-07-10,desktop,chrome,organic,southern,277,13
2025-07-10,desktop,chrome,organic,eastern,127,4
2025-07-10,desktop,chrome,organic,western,252,13
2025-07-10,desktop,chrome,organic,central,543,16
2025-07-10,desktop,chrome,paid,northern,176,8
2025-07-10,desktop,chrome,paid,southern,108,12
2025-07-10,desktop,chrome,paid,eastern,52,1
2025-07-10,desktop,chrome,paid,western,90,6
2025-07-10,desktop,chrome,paid,central,193,8
2025-07-10,desktop,firefox,organic,northern,261,10
2025-07-10,desktop,firefox,organic,southern,169,5
2025-07-10,desktop,firefox,organic,eastern,71,4
2025-07-10,desktop,firefox,organic,western,132,4
2025-07-10,desktop,firefox,organic,central,291,8
2025-07-10,desktop,firefox,paid,northern,77,5
2025-07-10,desktop,firefox,paid,southern,64,5
2025-07-10,desktop,firefox,paid,eastern,34,1
2025-07-10,desktop,firefox,paid,western,57,2
2025-07-10,desktop,firefox,paid,central,117,3
2025-07-10,desktop,safari,organic,northern,145,12
2025-07-10,desktop,safari,organic,southern,132,7
2025-07-10,desktop,safari,organic,eastern,45,1
2025-07-10,desktop,safari,organic,western,100,8
2025-07-10,desktop,safari,organic,central,184,7
2025-07-10,desktop,safari,paid,northern,53,1
2025-07-10,desktop,safari,paid,southern,46,10
2025-07-10,desktop,safari,paid,eastern,15,1
2025-07-10,desktop,safari,paid,western,35,1
2025-07-10,desktop,safari,paid,central,82,2
2025-07-10,tablet,chrome,organic,northern,136,6
2025-07-10,tablet,chrome,organic,southern,111,5
2025-07-10,tablet,chrome,organic,eastern,42,0
2025-07-10,tablet,chrome,organic,western,89,1
2025-07-10,tablet,chrome,organic,central,181,2
2025-07-10,tablet,chrome,paid,northern,53,3
2025-07-10,tablet,chrome,paid,southern,37,0
2025-07-10,tablet,chrome,paid,eastern,17,0
2025-07-10,tablet,chrome,paid,western,22,1
2025-07-10,tablet,chrome,paid,central,64,2
2025-07-10,tablet,firefox,organic,northern,88,3
2025-07-10,tablet,firefox,organic,southern,56,1
2025-07-10,tablet,firefox,organic,eastern,27,0
2025-07-10,tablet,firefox,organic,western,54,1
2025-07-10,tablet,firefox,organic,central,103,4
2025-07-10,tablet,firefox,paid,northern,27,2
2025-07-10,tablet,firefox,paid,southern,23,0
2025-07-10,tablet,firefox,paid,eastern,8,0
2025-07-10,tablet,firefox,paid,western,10,0
2025-07-10,tablet,firefox,paid,central,39,1
2025-07-10,tablet,safari,organic,northern,55,2
2025-07-10,tablet,safari,organic,southern,37,2
2025-07-10,tablet,safari,organic,eastern,13,1
2025-07-10,tablet,safari,organic,western,35,1
2025-07-10,tablet,safari,organic,central,77,3
2025-07-10,tablet,safari,paid,northern,15,1
2025-07-10,tablet,safari,paid,southern,13,1
2025-07-10,tablet,safari,paid,eastern,8,1
2025-07-10,tablet,safari,paid,western,10,0
2025-07-10,tablet,safari,paid,central,27,0
2025-07-11,mobile,chrome,organic,northern,936,45
2025-07-11,mobile,chrome,organic,southern,579,26
2025-07-11,mobile,chrome,organic,eastern,293,4
2025-07-11,mobile,chrome,organic,western,509,21
2025-07-11,mobile,chrome,organic,central,1222,31
2025-07-11,mobile,chrome,paid,northern,361,17
2025-07-11,mobile,chrome,paid,southern,288,18
2025-07-11,mobile,chrome,paid,eastern,97,4
2025-07-11,mobile,chrome,paid,western,202,11
2025-07-11,mobile,chrome,paid,central,517,12
2025-07-11,mobile,firefox,organic,northern,526,17
2025-07-11,mobile,firefox,organic,southern,346,10
2025-07-11,mobile,firefox,organic,eastern,126,2
2025-07-11,mobile,firefox,organic,western,272,10
2025-07-11,mobile,firefox,organic,central,682,16
2025-07-11,mobile,firefox,paid,northern,191,15
2025-07-11,mobile,firefox,paid,southern,164,4
2025-07-11,mobile,firefox,paid,eastern,73,0
2025-07-11,mobile,firefox,paid,western,136,6
2025-07-11,mobile,firefox,paid,central,298,6
2025-07-11,mobile,safari,organic,northern,311,14
2025-07-11,mobile,safari,organic,southern,212,10
2025-07-11,mobile,safari,organic,eastern,95,1
2025-07-11,mobile,safari,organic,western,186,8
2025-07-11,mobile,safari,organic,central,389,8
2025-07-11,mobile,safari,paid,northern,140,10
2025-07-11,mobile,safari,paid,southern,93,8
2025-07-11,mobile,safari,paid,eastern,47,0
2025-07-11,mobile,safari,paid,western,66,6
2025-07-11,mobile,safari,paid,central,170,5
2025-07-11,desktop,chrome,organic,northern,463,32
2025-07-11,desktop,chrome,organic,southern,348,14
2025-07-11,desktop,chrome,organic,eastern,146,5
2025-07-11,desktop,chrome,organic,western,261,10
2025-07-11,desktop,chrome,organic,central,558,18
2025-07-11,desktop,chrome,paid,northern,201,15
2025-07-11,desktop,chrome,paid,southern,129,8
2025-07-11,desktop,chrome,paid,eastern,47,4
2025-07-11,desktop,chrome,paid,western,107,5
2025-07-11,desktop,chrome,paid,central,249,6
2025-07-11,desktop,firefox,organic,northern,258,13
