day,location,browser,device,channel,returning_user,visitors,sales,spend
2025-07-07,southern,safari,mobile,direct,new,30,0,0
2025-07-07,southern,safari,mobile,direct,returning,14,0,0
2025-07-07,southern,safari,desktop,organic,new,46,4,0
2025-07-07,southern,safari,desktop,organic,returning,25,6,0
2025-07-07,southern,safari,desktop,paid_search,new,59,3,168
2025-07-07,southern,safari,desktop,paid_search,returning,28,3,96
2025-07-07,southern,safari,desktop,paid_social,new,49,0,74
2025-07-07,southern,safari,desktop,paid_social,returning,30,5,42
2025-07-07,southern,safari,desktop,direct,new,19,0,0
2025-07-07,southern,safari,desktop,direct,returning,9,1,0
2025-07-07,southern,safari,tablet,organic,new,16,0,0
2025-07-07,southern,safari,tablet,organic,returning,21,3,0
2025-07-07,southern,safari,tablet,paid_search,new,23,0,66
2025-07-07,southern,safari,tablet,paid_search,returning,10,2,38
2025-07-07,southern,safari,tablet,paid_social,new,16,0,29
2025-07-07,southern,safari,tablet,paid_social,returning,11,1,17
2025-07-07,southern,safari,tablet,direct,new,5,0,0
2025-07-07,southern,safari,tablet,direct,returning,3,0,0
2025-07-07,eastern,chrome,mobile,organic,new,60,2,1
2025-07-07,eastern,chrome,mobile,organic,returning,59,6,0
2025-07-07,eastern,chrome,mobile,paid_search,new,104,2,425
2025-07-07,eastern,chrome,mobile,paid_search,returning,43,1,243
2025-07-07,eastern,chrome,mobile,paid_social,new,78,3,188
2025-07-07,eastern,chrome,mobile,paid_social,returning,36,1,107
2025-07-07,eastern,chrome,mobile,direct,new,47,5,1
2025-07-07,eastern,chrome,mobile,direct,returning,28,2,0
2025-07-07,eastern,chrome,desktop,organic,new,67,3,0
2025-07-07,eastern,chrome,desktop,organic,returning,36,0,0
2025-07-07,eastern,chrome,desktop,paid_search,new,59,1,287
2025-07-07,eastern,chrome,desktop,paid_search,returning,43,2,164
2025-07-07,eastern,chrome,desktop,paid_social,new,79,1,127
2025-07-07,eastern,chrome,desktop,paid_social,returning,34,1,72
2025-07-07,eastern,chrome,desktop,direct,new,23,0,0
2025-07-07,eastern,chrome,desktop,direct,returning,31,0,0
2025-07-07,eastern,chrome,tablet,organic,new,33,0,0
2025-07-07,eastern,chrome,tablet,organic,returning,19,0,0
2025-07-07,eastern,chrome,tablet,paid_search,new,32,1,114
2025-07-07,eastern,chrome,tablet,paid_search,returning,18,1,65
2025-07-07,eastern,chrome,tablet,paid_social,new,28,2,50
2025-07-07,eastern,chrome,tablet,paid_social,returning,18,0,29
2025-07-07,eastern,chrome,tablet,direct,new,7,0,0
2025-07-07,eastern,chrome,tablet,direct,returning,14,1,0
2025-07-07,eastern,firefox,mobile,organic,new,50,2,0
2025-07-07,eastern,firefox,mobile,organic,returning,41,3,0
2025-07-07,eastern,firefox,mobile,paid_search,new,65,2,252
2025-07-07,eastern,firefox,mobile,paid_search,returning,33,0,144
2025-07-07,eastern,firefox,mobile,paid_social,new,53,0,111
2025-07-07,eastern,firefox,mobile,paid_social,returning,28,0,64
2025-07-07,eastern,firefox,mobile,direct,new,19,0,0
2025-07-07,eastern,firefox,mobile,direct,returning,21,1,0
2025-07-07,eastern,firefox,desktop,organic,new,49,2,0
2025-07-07,eastern,firefox,desktop,organic,returning,31,3,0
2025-07-07,eastern,firefox,desktop,paid_search,new,52,0,170
2025-07-07,eastern,firefox,desktop,paid_search,returning,28,2,97
2025-07-07,eastern,firefox,desktop,paid_social,new,36,0,75
2025-07-07,eastern,firefox,desktop,paid_social,returning,28,0,43
2025-07-07,eastern,firefox,desktop,direct,new,22,1,0
2025-07-07,eastern,firefox,desktop,direct,returning,17,2,0
2025-07-07,eastern,firefox,tablet,organic,new,23,1,0
2025-07-07,eastern,firefox,tablet,organic,returning,11,0,0
2025-07-07,eastern,firefox,tablet,paid_search,new,21,1,67
2025-07-07,eastern,firefox,tablet,paid_search,returning,11,1,38
2025-07-07,eastern,firefox,tablet,paid_social,new,19,0,30
2025-07-07,eastern,firefox,tablet,paid_social,returning,8,2,17
2025-07-07,eastern,firefox,tablet,direct,new,11,0,0
2025-07-07,eastern,firefox,tablet,direct,returning,4,0,0
2025-07-07,eastern,safari,mobile,organic,new,52,4,0
2025-07-07,eastern,safari,mobile,organic,returning,25,2,0
2025-07-07,eastern,safari,mobile,paid_search,new,37,1,159
2025-07-07,eastern,safari,mobile,paid_search,returning,13,0,90
2025-07-07,eastern,safari,mobile,paid_social,new,45,0,70
2025-07-07,eastern,safari,mobile,paid_social,returning,20,0,40
2025-07-07,eastern,safari,mobile,direct,new,17,0,0
2025-07-07,eastern,safari,mobile,direct,returning,13,0,0
2025-07-07,eastern,safari,desktop,organic,new,22,0,0
2025-07-07,eastern,safari,desktop,organic,returning,19,2,0
2025-07-07,eastern,safari,desktop,paid_search,new,22,1,107
2025-07-07,eastern,safari,desktop,paid_search,returning,20,2,61
2025-07-07,eastern,safari,desktop,paid_social,new,32,2,47
2025-07-07,eastern,safari,desktop,paid_social,returning,10,0,27
2025-07-07,eastern,safari,desktop,direct,new,8,0,0
2025-07-07,eastern,safari,desktop,direct,returning,8,1,0
2025-07-07,eastern,safari,tablet,organic,new,7,0,0
2025-07-07,eastern,safari,tablet,organic,returning,5,0,0
2025-07-07,eastern,safari,tablet,paid_search,new,10,0,42
2025-07-07,eastern,safari,tablet,paid_search,returning,8,0,24
2025-07-07,eastern,safari,tablet,paid_social,new,9,0,19
2025-07-07,eastern,safari,tablet,paid_social,returning,7,0,11
2025-07-07,eastern,safari,tablet,direct,new,6,0,0
2025-07-07,eastern,safari,tablet,direct,returning,5,0,0
2025-07-07,western,chrome,mobile,organic,new,98,7,1
2025-07-07,western,chrome,mobile,organic,returning,56,9,0
2025-07-07,western,chrome,mobile,paid_search,new,92,3,447
2025-07-07,western,chrome,mobile,paid_search,returning,50,5,255
2025-07-07,western,chrome,mobile,paid_social,new,76,3,198
2025-07-07,western,chrome,mobile,paid_social,returning,54,3,113
2025-07-07,western,chrome,mobile,direct,new,41,1,1
2025-07-07,western,chrome,mobile,direct,returning,23,1,0
2025-07-07,western,chrome,desktop,organic,new,71,4,0
2025-07-07,western,chrome,desktop,organic,returning,37,1,0
2025-07-07,western,chrome,desktop,paid_search,new,73,4,301
2025-07-07,western,chrome,desktop,paid_search,returning,40,3,172
2025-07-07,western,chrome,desktop,paid_social,new,56,0,133
2025-07-07,western,chrome,desktop,paid_social,returning,36,5,76
2025-07-07,western,chrome,desktop,direct,new,30,2,0
2025-07-07,western,chrome,desktop,direct,returning,21,3,0
2025-07-07,western,chrome,tablet,organic,new,35,2,0
2025-07-07,western,chrome,tablet,organic,returning,10,1,0
2025-07-07,western,chrome,tablet,paid_search,new,48,1,119
2025-07-07,western,chrome,tablet,paid_search,returning,18,0,68
2025-07-07,western,chrome,tablet,paid_social,new,20,0,53
2025-07-07,western,chrome,tablet,paid_social,returning,21,1,30
2025-07-07,western,chrome,tablet,direct,new,18,0,0
2025-07-07,western,chrome,tablet,direct,returning,8,0,0
2025-07-07,western,firefox,mobile,organic,new,53,1,0
2025-07-07,western,firefox,mobile,organic,returning,25,1,0
2025-07-07,western,firefox,mobile,paid_search,new,58,2,264
2025-07-07,western,firefox,mobile,paid_search,returning,25,0,151
2025-07-07,western,firefox,mobile,paid_social,new,58,0,117
2025-07-07,western,firefox,mobile,paid_social,returning,32,1,67
2025-07-07,western,firefox,mobile,direct,new,27,0,0
2025-07-07,western,firefox,mobile,direct,returning,24,4,0
2025-07-07,western,firefox,desktop,organic,new,38,2,0
2025-07-07,western,firefox,desktop,organic,returning,18,1,0
2025-07-07,western,firefox,desktop,paid_search,new,50,0,178
2025-07-07,western,firefox,desktop,paid_search,returning,29,1,102
2025-07-07,western,firefox,desktop,paid_social,new,42,1,79
2025-07-07,western,firefox,desktop,paid_social,returning,25,4,45
2025-07-07,western,firefox,desktop,direct,new,14,0,0
2025-07-07,western,firefox,desktop,direct,returning,20,2,0
2025-07-07,western,firefox,tablet,organic,new,21,0,0
2025-07-07,western,firefox,tablet,organic,returning,16,1,0
2025-07-07,western,firefox,tablet,paid_search,new,25,0,71
2025-07-07,western,firefox,tablet,paid_search,returning,15,0,40
2025-07-07,western,firefox,tablet,paid_social,new,25,0,31
2025-07-07,western,firefox,tablet,paid_social,returning,17,0,18
2025-07-07,western,firefox,tablet,direct,new,6,0,0
2025-07-07,western,firefox,tablet,direct,returning,9,2,0
2025-07-07,western,safari,mobile,organic,new,33,1,0
2025-07-07,western,safari,mobile,organic,returning,20,1,0
2025-07-07,western,safari,mobile,paid_search,new,31,0,166
2025-07-07,western,safari,mobile,paid_search,returning,21,1,95
2025-07-07,western,safari,mobile,paid_social,new,29,1,74
2025-07-07,western,safari,mobile,paid_social,returning,25,1,42
2025-07-07,western,safari,mobile,direct,new,9,0,0
2025-07-07,western,safari,mobile,direct,returning,9,1,0
2025-07-07,western,safari,desktop,organic,new,32,0,0
2025-07-07,western,safari,desktop,organic,returning,12,2,0
2025-07-07,western,safari,desktop,paid_search,new,28,2,112
2025-07-07,western,safari,desktop,paid_search,returning,15,0,64
2025-07-07,western,safari,desktop,paid_social,new,27,1,50
2025-07-07,western,safari,desktop,paid_social,returning,11,1,28
2025-07-07,western,safari,desktop,direct,new,13,1,0
2025-07-07,western,safari,desktop,direct,returning,0,0,0
2025-07-07,western,safari,tablet,organic,new,9,0,0
2025-07-07,western,safari,tablet,organic,returning,5,1,0
2025-07-07,western,safari,tablet,paid_search,new,10,0,44
2025-07-07,western,safari,tablet,paid_search,returning,11,0,25
2025-07-07,western,safari,tablet,paid_social,new,16,1,20
2025-07-07,western,safari,tablet,paid_social,returning,9,2,11
2025-07-07,western,safari,tablet,direct,new,6,0,0
2025-07-07,western,safari,tablet,direct,returning,2,1,0
2025-07-07,central,chrome,mobile,organic,new,47,0,0
2025-07-07,central,chrome,mobile,organic,returning,32,0,0
2025-07-07,central,chrome,mobile,paid_search,new,44,1,213
2025-07-07,central,chrome,mobile,paid_search,returning,22,0,121
2025-07-07,central,chrome,mobile,paid_social,new,35,1,94
2025-07-07,central,chrome,mobile,paid_social,returning,24,0,54
2025-07-07,central,chrome,mobile,direct,new,23,0,0
2025-07-07,central,chrome,mobile,direct,returning,21,1,0
2025-07-07,central,chrome,desktop,organic,new,32,1,0
2025-07-07,central,chrome,desktop,organic,returning,19,1,0
2025-07-07,central,chrome,desktop,paid_search,new,24,1,144
2025-07-07,central,chrome,desktop,paid_search,returning,30,2,82
2025-07-07,central,chrome,desktop,paid_social,new,29,1,64
2025-07-07,central,chrome,desktop,paid_social,returning,24,2,36
2025-07-07,central,chrome,desktop,direct,new,21,0,0
2025-07-07,central,chrome,desktop,direct,returning,10,0,0
2025-07-07,central,chrome,tablet,organic,new,19,0,0
2025-07-07,central,chrome,tablet,organic,returning,7,1,0
2025-07-07,central,chrome,tablet,paid_search,new,25,0,57
2025-07-07,central,chrome,tablet,paid_search,returning,7,0,32
2025-07-07,central,chrome,tablet,paid_social,new,13,0,25
2025-07-07,central,chrome,tablet,paid_social,returning,8,1,14
2025-07-07,central,chrome,tablet,direct,new,5,0,0
2025-07-07,central,chrome,tablet,direct,returning,4,0,0
2025-07-07,central,firefox,mobile,organic,new,30,1,0
2025-07-07,central,firefox,mobile,organic,returning,24,2,0
2025-07-07,central,firefox,mobile,paid_search,new,22,0,126
2025-07-07,central,firefox,mobile,paid_search,returning,22,1,72
2025-07-07,central,firefox,mobile,paid_social,new,28,0,56
2025-07-07,central,firefox,mobile,paid_social,returning,27,0,32
2025-07-07,central,firefox,mobile,direct,new,13,0,0
2025-07-07,central,firefox,mobile,direct,returning,12,1,0
2025-07-07,central,firefox,desktop,organic,new,23,2,0
2025-07-07,central,firefox,desktop,organic,returning,6,0,0
2025-07-07,central,firefox,desktop,paid_search,new,29,1,85
2025-07-07,central,firefox,desktop,paid_search,returning,17,1,48
2025-07-07,central,firefox,desktop,paid_social,new,28,4,38
2025-07-07,central,firefox,desktop,paid_social,returning,18,1,21
2025-07-07,central,firefox,desktop,direct,new,18,0,0
2025-07-07,central,firefox,desktop,direct,returning,7,0,0
2025-07-07,central,firefox,tablet,organic,new,11,0,0
2025-07-07,central,firefox,tablet,organic,returning,7,0,0
2025-07-07,central,firefox,tablet,paid_search,new,11,0,34
2025-07-07,central,firefox,tablet,paid_search,returning,9,0,19
2025-07-07,central,firefox,tablet,paid_social,new,14,0,15
2025-07-07,central,firefox,tablet,paid_social,returning,4,1,8
2025-07-07,central,firefox,tablet,direct,new,11,0,0
2025-07-07,central,firefox,tablet,direct,returning,4,0,0
2025-07-07,central,safari,mobile,organic,new,21,0,0
2025-07-07,central,safari,mobile,organic,returning,23,0,0
2025-07-07,central,safari,mobile,paid_search,new,19,0,79
2025-07-07,central,safari,mobile,paid_search,returning,7,1,45
2025-07-07,central,safari,mobile,paid_social,new,20,0,35
2025-07-07,central,safari,mobile,paid_social,returning,14,0,20
2025-07-07,central,safari,mobile,direct,new,5,0,0
2025-07-07,central,safari,mobile,direct,returning,1,0,0
2025-07-07,central,safari,desktop,organic,new,10,0,0
2025-07-07,central,safari,desktop,organic,returning,8,1,0
2025-07-07,central,safari,desktop,paid_search,new,21,0,54
2025-07-07,central,safari,desktop,paid_search,returning,2,1,31
2025-07-07,central,safari,desktop,paid_social,new,17,0,24
2025-07-07,central,safari,desktop,paid_social,returning,12,0,14
2025-07-07,central,safari,desktop,direct,new,9,0,0
2025-07-07,central,safari,desktop,direct,returning,1,0,0
2025-07-07,central,safari,tablet,organic,new,7,1,0
2025-07-07,central,safari,tablet,organic,returning,7,1,0
2025-07-07,central,safari,tablet,paid_search,new,4,1,21
2025-07-07,central,safari,tablet,paid_search,returning,1,0,12
2025-07-07,central,safari,tablet,paid_social,new,10,0,9
2025-07-07,central,safari,tablet,paid_social,returning,4,0,5
2025-07-07,central,safari,tablet,direct,new,2,0,0
2025-07-07,central,safari,tablet,direct,returning,2,0,18
2025-07-08,northern,chrome,mobile,organic,new,116,4,1
2025-07-08,northern,chrome,mobile,organic,returning,98,10,1
2025-07-08,northern,chrome,mobile,paid_search,new,124,4,606
2025-07-08,northern,chrome,mobile,paid_search,returning,94,8,357
2025-07-08,northern,chrome,mobile,paid_social,new,111,4,244
2025-07-08,northern,chrome,mobile,paid_social,returning,91,3,144
2025-07-08,northern,chrome,mobile,direct,new,65,2,1
2025-07-08,northern,chrome,mobile,direct,returning,37,2,1
2025-07-08,northern,chrome,desktop,organic,new,106,4,1
2025-07-08,northern,chrome,desktop,organic,returning,56,7,0
2025-07-08,northern,chrome,desktop,paid_search,new,98,2,392
2025-07-08,northern,chrome,desktop,paid_search,returning,93,7,231
2025-07-08,northern,chrome,desktop,paid_social,new,99,5,158
2025-07-08,northern,chrome,desktop,paid_social,returning,58,6,93
2025-07-08,northern,chrome,desktop,direct,new,52,3,1
2025-07-08,northern,chrome,desktop,direct,returning,28,4,0
2025-07-08,northern,chrome,tablet,organic,new,49,1,0
2025-07-08,northern,chrome,tablet,organic,returning,21,2,0
2025-07-08,northern,chrome,tablet,paid_search,new,43,0,155
2025-07-08,northern,chrome,tablet,paid_search,returning,41,0,91
2025-07-08,northern,chrome,tablet,paid_social,new,46,0,62
2025-07-08,northern,chrome,tablet,paid_social,returning,38,1,37
2025-07-08,northern,chrome,tablet,direct,new,31,1,0
2025-07-08,northern,chrome,tablet,direct,returning,5,0,0
2025-07-08,northern,firefox,mobile,organic,new,59,5,0
2025-07-08,northern,firefox,mobile,organic,returning,35,5,0
2025-07-08,northern,firefox,mobile,paid_search,new,80,5,340
2025-07-08,northern,firefox,mobile,paid_search,returning,58,5,200
2025-07-08,northern,firefox,mobile,paid_social,new,57,4,137
2025-07-08,northern,firefox,mobile,paid_social,returning,33,1,81
2025-07-08,northern,firefox,mobile,direct,new,34,1,0
2025-07-08,northern,firefox,mobile,direct,returning,18,0,0
2025-07-08,northern,firefox,desktop,organic,new,49,2,0
2025-07-08,northern,firefox,desktop,organic,returning,39,6,0
2025-07-08,northern,firefox,desktop,paid_search,new,74,2,220
2025-07-08,northern,firefox,desktop,paid_search,returning,46,2,130
2025-07-08,northern,firefox,desktop,paid_social,new,43,1,89
2025-07-08,northern,firefox,desktop,paid_social,returning,48,1,52
2025-07-08,northern,firefox,desktop,direct,new,22,1,0
2025-07-08,northern,firefox,desktop,direct,returning,20,1,0
2025-07-08,northern,firefox,tablet,organic,new,23,2,0
2025-07-08,northern,firefox,tablet,organic,returning,10,2,0
2025-07-08,northern,firefox,tablet,paid_search,new,22,0,87
2025-07-08,northern,firefox,tablet,paid_search,returning,18,4,51
2025-07-08,northern,firefox,tablet,paid_social,new,30,2,35
2025-07-08,northern,firefox,tablet,paid_social,returning,14,1,21
2025-07-08,northern,firefox,tablet,direct,new,15,1,0
2025-07-08,northern,firefox,tablet,direct,returning,4,0,0
2025-07-08,northern,safari,mobile,organic,new,50,5,0
2025-07-08,northern,safari,mobile,organic,returning,34,3,0
2025-07-08,northern,safari,mobile,paid_search,new,45,3,237
2025-07-08,northern,safari,mobile,paid_search,returning,22,1,140
2025-07-08,northern,safari,mobile,paid_social,new,51,2,96
2025-07-08,northern,safari,mobile,paid_social,returning,30,2,56
2025-07-08,northern,safari,mobile,direct,new,24,0,0
2025-07-08,northern,safari,mobile,direct,returning,17,4,0
2025-07-08,northern,safari,desktop,organic,new,29,2,0
2025-07-08,northern,safari,desktop,organic,returning,23,5,0
2025-07-08,northern,safari,desktop,paid_search,new,44,2,153
2025-07-08,northern,safari,desktop,paid_search,returning,32,5,91
2025-07-08,northern,safari,desktop,paid_social,new,53,3,62
2025-07-08,northern,safari,desktop,paid_social,returning,19,0,37
2025-07-08,northern,safari,desktop,direct,new,14,1,0
2025-07-08,northern,safari,desktop,direct,returning,11,0,0
2025-07-08,northern,safari,tablet,organic,new,21,2,0
2025-07-08,northern,safari,tablet,organic,returning,15,1,0
2025-07-08,northern,safari,tablet,paid_search,new,20,0,60
2025-07-08,northern,safari,tablet,paid_search,returning,14,1,36
2025-07-08,northern,safari,tablet,paid_social,new,21,1,24
2025-07-08,northern,safari,tablet,paid_social,returning,12,1,14
2025-07-08,northern,safari,tablet,direct,new,6,1,0
